229.98,11.701,0.29621,2.5552,-0.66141,-5.0725e-06,-4.2155,0.0091727,0.83715,0.592,1.1247,-0.56885,0.41081,0.33575,0.25629,0.28676,44.002,-0.29996,0.24044,0.20202,14.013,-0.33936,11.2,-3.6401,43.187
130.09,31.215,0.41346,-8.6643,1.4655,0.099978,6.1742,0.28551,0.38763,0.57929,2.9605,1.1207,1.9423,0.055793,0.14982,0.31514,-34.991,2.5661e-05,0.56684,0.40322,17.349,0.96128,14.601,-2.4155,23.005
467.91,57.198,0.58818,4.469,1.1743,-0.099993,-7.6554,0.40216,0.24946,1.4232,2.1124,1.9806,0.20081,0.33443,0.20302,0.42691,-40.987,2.9486e-05,0.36931,0.40162,20.121,0.56408,19.399,1.1671,17.43
286.98,10.536,-0.058422,1.5165,-1.5293,-0.19997,1.3718,0.72253,0.41242,1.7019,-0.73197,-0.5797,-1.401,0.16667,0.053328,-0.092947,-53.993,0.39996,0.59215,1.9961e-05,12.008,-0.11345,9.9998,5.396,-3.6861
226.95,16.06,0.17556,-3.3012,0.15294,0.19997,-3.1361,0.18902,0.37227,-0.94296,0.14881,0.029669,0.30451,0.22185,0.10185,0.077384,-53.993,-0.19996,0.55559,0.19998,13.183,0.46158,13.897,7.5307,5.1898
-46.877,14.01,0.58405,16.509,0.7449,-7.825e-06,-1.0151,0.074317,0.22997,3.1286,3.3153,-1.1917,1.4167,0.22136,0.063891,0.32854,28.998,-0.19995,0.88758,-0.099736,11.014,0.20885,2.6043,7.7693,-6.7551
175.89,4.206,0.29034,-13.869,-0.2932,-1.2604e-06,-6.1571,-0.12752,0.5275,-0.38567,0.091027,-1.4601,0.00011888,0.22087,0.21989,0.24078,-29.999,-0.29995,0.091707,-0.099903,8.4744,0.056387,4.7007,5.202,5.0765
-9.9343,-2.3679,5.9609e-05,-0.28205,0.11202,0.099988,5.3316,-0.33271,0.53817,2.2149,0.50126,2.7485,0.19968,0.22038,0.11561,-0.015563,10.001,-0.59991,0.6741,-0.19992,12.456,0.52929,17.294,2.77,-4.4937
135.98,56.514,0.52108,5.943,1.678,-0.19997,-2.2057,0.40602,0.0033752,-0.083144,3.1892,1.1163,1.195,0.2199,0.24743,0.43362,18.002,0.09999,0.014344,0.60112,11.817,0.79956,5.5029,0.48429,8.2341
-13.949,-64.543,0.17282,-6.8957,-0.19812,9.3029e-06,2.7867,-0.28858,0.16138,-0.90499,-1.2905,0.21735,-0.39357,0.16457,0.14104,0.13636,6.9961,-0.49994,0.54726,-0.099577,4.1372,-0.043519,1.7993,1.2066,-2.4082
225.94,129.33,0.17252,1.7373,-0.37892,3.5504e-06,0.12878,0.024626,-0.066639,-0.13422,-0.59138,0.48439,-4.8718e-05,0.27381,0.17019,0.13379,36.995,-0.19997,0.5987,4.8771e-06,4.4076,0.08105,7.0955,1.7353,8.8075
141.96,-322.71,0.22962,-0.38684,-0.067723,2.1971e-06,-1.2251,-0.27046,0.11787,-1.047,-0.089728,-1.041,-0.69157,0.10924,0.069135,0.12884,-70.998,-0.49996,-0.097764,-0.19938,-6.3958,0.51249,-7.8028,2.2909,-1.7451
-25.941,648.95,0.57266,-6.1496,1.1531,0.29996,4.438,-0.68972,0.55414,-0.11065,1.0193,0.36505,-0.00014366,0.32731,0.32783,0.44431,155.98,-0.79992,0.17089,0.19974,-16.443,-0.0059634,-36.59,0.85264,10.404
71.936,-726.94,0.22778,1.8183,-0.041981,1.0561e-05,1.5619,-0.60886,0.20432,-0.16617,-4.4887,-0.10205,-0.59713,0.27188,0.15288,0.13402,-43.001,-0.69995,-0.52478,-0.099725,-18.836,0.14316,-29.397,-0.12292,1.3071
-25.047,-94.983,0.056824,1.072,-0.83605,0.1,-2.1542,-0.2406,0.31192,-1.9148,1.3852,1.7708,-1.6013,0.16269,0.097886,0.0035666,2.9987,-0.49998,-0.46634,-0.19962,-15.22,-0.10683,-20.8,-1.1303,11.414
-280.88,337.95,0.17036,-5.6848,1.568,0.10001,3.7104,-0.24805,-0.22517,-1.9284,-2.6567,1.7311,-0.50869,0.21656,0.16996,0.18594,6.9998,-0.39999,-0.13972,-0.10003,-9.0478,0.015695,-10.802,-0.16163,-0.2977
-38.051,-350.97,0.51014,3.4322,0.26201,-0.099969,-2.6682,-0.66105,-0.21026,0.58557,-2.7663,0.68309,0.20435,0.10806,0.034873,0.27189,-0.99806,-0.69993,-0.19483,-0.30026,-6.726,0.39308,-11.799,0.77359,4.8631
-130.98,-269.98,0.22558,-0.78726,-0.40516,0.2,1.9309,-0.61499,0.0077368,-2.545,-0.45952,0.89404,-0.40828,0.37774,0.23699,0.18862,-38.995,-0.69995,-0.75613,-0.20084,-8.4258,0.0083939,-7.0031,2.1362,-5.3878
-112.03,218.97,-0.16879,-3.5274,-0.31276,0.10001,2.0778,-0.56427,1.5005,-2.5892,-1.1047,-0.61445,-1.5366,0.21505,0.26077,-0.029412,-27.997,-0.59998,-0.69404,-0.40241,-13.288,0.19991,-12.602,1.4019,-0.31898
-157,-364.98,1.7095e-05,0.20867,0.67995,0.29998,-6.1673,-0.19002,1.7458,1.1518,-0.84667,-0.35346,-0.10423,0.16095,0.05897,-0.0035448,16.998,-0.30002,-0.12379,-0.20201,-8.0118,0.52453,-18.096,0.37697,-5.2842
-240.02,-158.97,0.39448,-3.7312,-1.8934,0.10001,-0.3187,-0.34381,-0.73074,-7.6611,-3.0813,-1.1862,-0.10459,0.21424,-0.54988,-0.32484,-49.995,-0.4,-0.54685,0.20228,-12.499,-0.95681,-8.2055,-1.2588,-1.6914
-324.95,-369.96,-0.28066,4.5126,6.7061,0.29998,-1.4071,-0.44202,-1.5593,0.66694,0.19685,1.0186,-2.2935,0.16035,0.71557,0.36368,1.0123,-0.50005,-1.5685,-0.70696,-14.741,2.3965,-23.594,-0.93803,-3.1102
-292.99,-217.98,-0.056325,-4.5,-2.5973,0.19999,4.0255,-0.5125,0.2384,0.1486,-0.90788,-0.23998,-1.4942,0.37351,0.20184,-0.067056,84.987,-0.49998,-1.1202,-0.50865,-21.507,-0.49224,-17.7,-0.29815,-2.1942
-170.03,-2.0347,-0.056324,0.91144,-1.1328,0.19999,-2.1235,0.05467,0.24973,-0.28092,-2.8929,0.68455,-0.97504,0.15949,0.021883,-0.10361,28.987,-0.10002,-0.6907,-0.20452,-9.7811,-0.16838,-10.999,1.1161,-1.4406
-137.96,373.95,0.16911,-1.6334,-0.045922,1.0627e-05,8.2892,0.56905,2.1248,1.4656,3.4949,1.055,0.21878,0.15924,0.034541,0.070742,-15.004,0.29996,-0.083604,-0.10241,1.4332,0.31618,10.496,1.7746,-4.4428
-133.97,-386.98,0.16884,5.2688,0.5235,1.2323e-05,7.7142,0.02027,0.1044,-0.050534,2.6704,0.42901,0.00020377,0.21197,0.18983,0.16727,121.99,-0.099988,-0.46544,-0.20505,13.298,0.41399,10.999,2.8129,-2.7531
-20.031,178.99,0.2809,-1.4639,-0.27993,2.8111e-06,-10.223,0.79087,-0.044693,0.91408,-0.66738,-2.0623,1.3098,0.052899,0.12632,0.2787,-95.993,0.49996,-0.3711,0.3083,13.821,-0.044516,12.299,3.7341,-6.6114
-78.936,-79.009,0.44815,1.5007,1.603,0.19997,-3.0444,0.42245,0.28323,2.4496,4.3392,1.6206,1.6162,0.26426,0.29703,0.43153,-21.995,0.29998,-0.1061,0.40984,20.178,0.51325,12.602,3.9046,-0.95066
-7.011,123.99,0.11156,0.90328,-1.3244,-0.099982,10.802,0.40829,0.21871,0.21221,0.37136,-0.85106,0.10613,0.15815,0.12921,0.080597,46.989,0.2,0.31143,3.3146e-05,12.919,-0.40332,10.101,3.1934,-3.0927
56.971,-230.98,0.055743,-3.9754,0.8446,7.8079e-06,-2.6641,0.95455,0.2172,1.2444,1.726,-0.48855,-0.31756,0.10527,0.16102,0.12719,41.994,0.69991,0.22599,5.3101e-05,8.9109,0.47755,20.394,2.224,3.2637
-84.947,45.996,0.22271,5.3872,1.0527,9.5176e-06,-3.6096,-0.23788,-0.30969,0.35659,-0.81162,0.041533,0.42497,0.15773,0.18698,0.20741,-19.995,-0.19997,0.55156,0.30609,-1.8651,0.58009,5.8996,1.9727,-0.68638
-14.017,78.989,0.27776,1.6319,0.74194,-0.099975,-1.3295,0.024806,-0.081614,0.46496,2.1243,-0.95851,0.31751,0.31494,0.19232,0.19187,-42.998,-2.4186e-06,0.11578,0.20346,8.2367,0.14134,-1.2965,2.146,3.4202
-58.95,-182,0.16621,-5.4674,-1.4175,1.3627e-05,10.47,0.14662,0.054129,-0.81242,0.082335,-0.81926,0.7382,0.10467,0.1522,0.17061,107.98,0.099996,0.71599,0.30452,6.3287,-0.47529,4.398,1.9626,-1.128
125.92,226.97,0.22122,-0.30103,0.4161,6.3748e-06,-8.6471,-0.34917,0.22489,-0.86509,-1.7306,0.90792,-8.0457e-05,0.10455,0.090736,0.18653,-4.0033,-0.29998,0.17866,-0.10118,-3.7977,0.39396,-7.5961,1.1229,2.3795
9.9978,-119.98,0.16557,1.9219,0.63559,0.19997,6.3711,0.522,0.22438,1.235,4.6629,0.59633,-0.942,0.20887,0.097454,0.099469,-27.999,0.39993,0.15669,0.1013,3.9695,0.30904,7.3973,0.32449,-1.5536
-156.91,-471.98,0.1653,-4.3983,0.80416,0.099992,1.9961,-0.48261,0.29041,-2.4368,1.3414,1.3287,0.63412,0.10423,0.076986,0.080888,124.99,-0.29998,0.59535,-0.20236,2.3817,0.62197,7.1975,0.25374,1.6909
91.924,880.91,0.44003,3.6477,0.50206,-0.19997,3.6354,0.55945,0.040032,1.3492,-1.1747,0.9269,1.7855,0.15617,0.028293,0.2632,-87.996,0.39995,0.08821,0.30426,8.1076,0.092934,5.5001,1.0812,-1.6655
-149.95,-442.97,0.54759,2.3022,-1.3938,0.099997,-12.088,0.30564,-0.20523,0.81473,-0.57604,-0.536,1.651,0.051984,0.12326,0.40985,45.995,0.29998,0.7816,0.60659,-3.5353,-0.48576,-1.5993,1.6643,1.6291
-208.93,-328.95,0.16339,0.11556,1.775,8.1487e-06,5.9547,-0.21911,0.35437,-0.24026,3.1049,-0.94165,0.60883,1.2071e-05,0.14682,0.24308,-96.99,-0.10001,0.033347,0.20101,6.464,0.46744,-3.8976,2.0896,-1.4698
-44.062,287.97,-0.38058,-2.1124,-0.23746,0.1,-4.8085,-0.71512,0.64421,-1.3937,-1.9994,0.97818,-3.1274,1.5188e-05,0.10939,-0.17155,45.998,-0.59997,0.085403,-0.10032,-14.481,0.61993,-6.7023,2.1356,1.7724
-8.0034,-107.02,-0.16373,0.98074,0.25453,0.099987,6.5726,0.016298,0.77687,0.91219,-0.37743,0.85578,-0.7292,0.20778,0.14194,-0.1157,31.996,0.099957,-0.4405,0.10037,15.655,0.21526,-0.59829,2.9053,-1.4639
9.0183,100.99,0.10936,1.6984,1.1023,0.19997,6.6241,0.15823,0.33778,2.9932,1.0588,1.6209,0.94416,0.051856,0.057381,0.10899,39.999,0.099977,-0.26945,-0.20052,25.126,0.58984,3.7038,3.7628,1.5887
24,-63.996,0.32768,-0.60745,1.0432,-0.099986,1.6075,0.40846,1.1245,0.87555,1.9975,1.1805,0.51978,0.20725,0.22373,0.27158,10.001,0.29996,-0.23955,-0.10046,19.33,0.51631,7.703,5.1616,-2.036
-41.961,13.014,0.43546,0.73562,1.6371,-0.09998,-3.3727,-0.18384,0.61988,-1.3186,-2.119,1.1866,-2.9617e-05,0.10342,0.090871,0.3154,80.995,-0.10001,-0.5915,2.5669e-05,15.542,0.90259,20.296,6.3215,0.73277
103.99,-208.97,0.32518,2.1738,-0.5941,7.8995e-07,5.7821,0.63553,-1.1549,2.3465,3.1285,1.081,-0.51683,0.051664,0.10536,0.28251,-5.0064,0.49996,0.37503,0.40238,20.373,-0.34195,20.7,6.8697,-2.6382
197.95,131,-0.10798,2.8832,-0.35667,-0.099987,1.4432,0.12153,0.42713,2.2855,1.2007,1.5513,0.10402,0.15487,0.13212,-0.031757,50.996,0.10002,0.52897,0.20046,36.776,0.24256,28.3,6.5722,0.70688
17.068,-47.994,0.054105,-0.42648,1.2227,-0.19997,5.8967,0.82469,0.73404,2.628,0.6867,0.027552,0.5192,1.7318e-05,0.1107,0.10342,-93.99,0.59993,0.17768,0.49996,33.969,0.6534,26.9,5.545,-1.6764
121.98,56.99,0.27026,-0.82916,-0.38511,-0.099986,-1.2476,-0.073042,0.16949,-0.38527,2.9709,2.4301,0.72317,0.1031,0.12844,0.22364,68.996,1.7929e-05,0.23062,0.29853,27.362,0.077547,26.5,4.7575,1.527
161.97,244.97,0.43124,-2.2668,0.60617,-5.3373e-06,-7.096,0.19194,0.10943,-0.11955,0.13419,-1.0187,1.5382,0.20597,0.22977,0.36244,-34.998,0.2,0.10894,0.6944,32.471,0.42617,36.096,3.6917,-0.97902
46.091,-56.991,0.21473,2.1892,0.71199,-0.1,-3.4004,0.59969,0.21052,4.2479,2.8239,-0.01805,0.40428,0.15417,0.18807,0.23588,13.997,0.39999,0.8758,0.68964,36.977,0.19621,27.803,2.889,1.2413
331.93,-21.994,0.21426,6.0047,1.7686,0.19996,8.2336,-0.47018,0.36259,2.8085,3.472,2.3745,0.80479,0.30784,0.18883,0.17341,99.99,-0.29993,0.81808,0.78275,32.663,0.4313,29.601,2.3205,-0.46824
249,248.97,0.16036,-3.8584,-1.0737,-0.19998,0.25015,0.4165,0.32805,-0.79227,0.16026,0.70918,0.19979,0.2046,0.24612,0.1731,3.9928,0.29999,0.65916,0.67956,38.997,0.081065,32.299,2.4842,2.0053
307.95,31.005,0.42688,-0.32203,1.7321,-5.9631e-06,-1.0975,0.83572,0.51154,1.572,1.5331,0.66109,1.4937,0.15314,0.15484,0.33997,79.994,0.69992,0.61352,0.38571,36.949,0.53305,29.002,3.0098,2.0007
76.006,-235.99,0.37191,1.0713,-1.2511,-9.349e-07,-7.7228,-0.84056,0.0029898,-2.4732,2.8375,0.91494,-0.19611,0.20387,0.20097,0.32314,-129.99,-0.5999,1.0282,-0.67227,27.052,-0.42131,30.597,2.9633,3.911
44.053,509.96,0.10591,0.79336,1.1306,-0.099988,9.5178,0.77598,0.15869,1.709,-1.1952,2.3442,0.39348,0.10174,0.16421,0.13266,91.996,0.59992,0.96998,0.48346,34.976,0.6713,34.698,3.1649,4.6667
120.98,-314.98,0.052909,-1.013,0.12967,-0.099986,1.099,0.071247,0.29293,0.4509,1.6636,0.75584,1.4688,0.050828,0.073724,0.082389,-55.993,5.4716e-06,0.79695,-0.48108,15.237,0.20523,25.098,2.9717,5.3231
164.01,123,0.31711,1.6179,1.7751,-7.5935e-06,-5.8783,0.086741,0.0020235,1.4116,-0.30609,-0.14131,0.48284,0.30471,0.1825,0.19465,-14.993,0.099983,0.043968,0.3868,28.365,0.75215,19.603,3.686,5.6443
345.92,50.028,0.52685,-1.3573,0.63859,0.099972,8.7667,0.94027,0.089432,1.5223,3.3176,0.32325,1.6328,0.20253,0.16791,0.38519,55.996,0.69994,0.63281,0.57803,24.541,0.14954,26.899,3.6049,3.9099
64.065,-553.93,0.47166,3.9668,0.35413,-0.099995,-13.995,0.18764,-0.23626,-0.24034,2.338,0.753,-0.28342,0.20212,0.15996,0.33615,-18,0.10001,1.1193,0.28736,15.313,0.145,19.201,3.7944,2.5515
129.98,411.98,4.0965e-05,-0.05492,1.2324,-2.1306e-06,14.589,0.72883,3.654,2.7385,-1.005,1.4146,-1.4213,0.15129,0.14001,0.065051,3.0019,0.5999,0.19497,0.095568,21.588,0.62209,25.496,3.5041,0.45164
134.02,19.976,-0.052111,0.2107,-0.8103,-0.099996,4.9934,0.45132,-3.3409,0.7823,1.1867,0.793,0.57672,0.20141,0.28836,0.067211,56.992,0.29998,0.93619,0.76325,15.551,-0.012789,13.403,3.9074,-0.5832
238.96,174.99,0.4175,1.0286,1.1118,0.099978,2.9388,0.68242,0.040799,0.78413,1.7031,1.9561,0.86055,0.20101,0.17971,0.29276,-24.996,0.39996,0.71029,0.094791,17.142,0.34647,21.098,4.2364,-0.99247
136.06,-14.015,0.36382,-4.1673,-0.099069,-0.19998,-15.539,-0.16697,0.31166,0.90311,-2.415,0.47764,2.1797,0.35103,0.2457,0.2985,-51.994,-0.19994,0.61939,0.66218,24.284,0.24644,15.103,4.3319,-1.3218
364.93,411.97,0.31071,4.2969,1.531,-8.0728e-06,10.568,0.14603,0.19494,1.9655,4.1643,0.88529,0.9277,0.049993,0.12689,0.28777,87.995,2.2793e-05,0.4456,0.46992,8.3044,0.79376,25.294,3.6659,0.34142
174.01,-358.97,-0.051597,5.7848,-0.90543,-0.099987,-1.747,0.16706,0.41377,-0.59309,-0.90562,1.1621,-0.82684,0.14985,0.24154,0.090561,-64.998,0.099981,0.067705,-0.18705,-4.9154,-0.49623,9.2968,2.7147,0.86882
247.01,137.99,0.051695,1.337,2.8342,-0.09999,2.1242,0.40126,0.28819,0.078332,1.2794,1.1281,1.2045,0.049888,0.063762,0.058897,92.996,0.19995,0.020862,2.2322e-05,7.8,1.0302,-1.2948,2.1048,2.6241
375.93,296.97,0.61946,-5.7856,0.77937,-6.1751e-06,-0.67631,-0.31383,0.25205,0.34343,0.10218,1.1617,1.1905,0.14955,0.14903,0.42375,24.998,-0.39995,-0.43117,0.093724,23.776,0.62857,8.1014,2.4598,2.0639
193.99,-245.98,0.61571,3.9207,-1.0856,-0.099995,1.9954,0.18674,0.15162,1.2356,0.99721,0.96575,1.4479,0.099558,0.099206,0.41441,15.991,0.10004,0.35028,-0.18717,23.717,-0.36058,11.199,3.0448,2.2792
68.045,164,1.3767,-0.32432,0.22201,0.099975,2.6725,-1.8987,-0.51176,-1.0293,3.2587,1.7024,2.0514,0.099464,0.22944,0.96677,43.994,-1.6997,0.59816,0.84418,16.92,-0.38896,7.1017,3.4039,1.9485
85.051,39.999,0.15095,2.7941,0.19754,-1.3035e-05,-3.9979,1.2809,0.48103,2.3416,2.7469,1.052,0.087453,0.34772,0.26652,0.14555,-92.993,0.8999,0.66298,0.74408,12.052,0.25761,4.8019,2.6631,1.847
336.89,-56.973,-0.50214,6.0608,0.77152,-7.6812e-06,3.9713,1.0331,0.68682,1.159,-1.0091,1.0109,-1.9208,0.24752,0.23688,-0.22751,48.002,0.69989,0.70043,-0.64616,18.009,0.54309,10.299,2.4061,2.8412
159.06,-155.97,2.9413e-05,-1.1448,0.11352,-0.099992,-7.1256,0.58062,0.53074,2.3683,1.6579,1.0281,-1.8189e-05,0.14815,0.12619,0.020377,-97.99,0.39996,1.0036,0.092963,22.898,0.41448,12.9,2.3035,2.3369
278.01,233.99,0.60568,-5.6145,2.9311,-0.19998,13.991,0.11974,1.3416,1.5748,2.3069,0.93617,1.2464,0.19724,0.17088,0.43999,92,1.8999e-05,0.72899,0.74274,17.502,0.37042,5.4053,3.6323,4.7152
315.94,-69.005,0.050213,4.8155,-0.84202,0.099982,-6.7742,0.073921,0.42667,0.51358,-1.7811,0.78288,-0.79129,0.19685,0.1418,0.043735,-70.992,-0.099979,0.32956,0.092185,20.89,0.33498,15.297,4.3507,3.7175
280.99,263.97,0.15048,4.598,0.4915,-0.099998,-7.0769,0.16554,0.18304,2.2652,1.3129,-0.0034997,-0.088378,0.34379,0.24167,0.16517,-22.992,0.10002,0.96882,0.18421,33.184,0.19926,14.702,4.8931,6.0893
182.99,186.98,0.5007,-5.8216,0.27019,-5.7129e-06,-7.5154,0.43494,-0.12873,0.33825,0.37061,-1.0097,2.1292,0.24474,0.25171,0.41589,-119.98,0.2,0.6476,0.73523,18.483,0.18555,14.2,3.7417,2.9875
