1.1412
-8.8099
-6.2863
-4.4856
-3.2007
0.56832
0.33484
0.19728
0.11624
0.068485
-9.1051
-9.3488
0.51018
-0.027841
0.0015193
0.51258
2.6774
0.90962
0.30904
0.10499
5.478
-0.17712
0.3815
-0.83236
14.486
-2.4167
2.5446
1.3825
-2.3794
0.35605
-0.33405
-3.4303
-0.19659
9.5276
-9.0403
1.301
0.041059
12.879
0.1883
-0.45831
-0.0021525
10.748
-4.4772
5.8913
-1.6095
-0.16095
-0.016095
-0.0016095
-2.8789
3.364
0.3364
0.03364
0.003364
