0.71416,0.27718,1.7542,0.96323,0.70105,-0.49627,0.47819,-0.33459,0.3034,-0.35206,0.69668,0.32962,-0.4045,0.023734,-0.40013,-1.5188,-0.45694,-0.86333,-0.7803,-0.97694,-1.3396,-1.7111,-1.5712,-1.0337,-0.89391,-0.87643,-0.37828,-0.6361,-0.32148,-0.041812,-0.66232,-0.35206,-0.5487,0.2597,-0.24719,-0.97694,0.11113,-0.94635,-1.2042,-0.48316,-0.32585,-0.25156,-0.18601,-0.47442,0.16357,0.57432,-0.2166,0.24222,0.41701,-0.089879,1.1599,0.79718,1.055,0.041213,-0.098619,0.23785,0.42575,1.221,-0.011224,0.27718,0.29466,0.75348,0.3034,1.3041,0.46945,0.78844,1.3521,0.55684,0.0062552,0.080541,1.1817,0.4039,0.9239,1.09,0.93701,0.50878,-0.19038,0.067432,0.61365,0.50004,0.39953,-0.27341,0.61802,0.45634,0.75785,0.10239,0.535,0.054322,0.33399,0.049953,-0.43509,-0.39576,0.09365,0.080541,0.21163,0.13298,-0.20786,-0.66669,-0.63173,-1.2085,-1.0993,-1.0119,-1.2042,-1.4532,-2.266,-2.3578,-3.6512,-3.3279,-3.7474,-3.3628,-3.8872,-3.2885,-1.8247,-2.3447,-1.7285,-1.2173,-1.2479,-1.1648,-0.32148,-1.51,-0.16853,-0.5924,0.42138,0.77096,1.9901,-0.87207,-0.59677,-0.43946,-0.51812,0.83214,0.24659,0.09365,-0.10736,0.53063,0.69231,1.221,0.028104,0.736,0.014995,0.17668,0.78407,0.5918,0.3471,0.61365,1.1861,0.83214,0.75348,0.036843,0.21163,0.08928,0.33399,0.53937,0.50004,0.28592,0.36021,0.77096,0.53937,1.0681,0.29903,0.5481,0.66172,0.3471,0.32088,0.88458,0.51752,0.535,0.98071,-0.094249,0.52626,0.44323,0.89768,1.0637,0.63987,1.0463,0.72289,0.66172,0.95886,0.58306,1.1555,0.98508,0.67483,0.8671,0.076171,0.80592,0.90205,0.70542,0.91953,0.36457,0.36021,0.99819,0.93264,0.89332,0.44323,0.72726,0.52189,0.24659,-0.12484,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7362,-3.1166,-0.4284,1.4134,-1.5173,-1.1728,0.90719,-1.5768,-0.70062,-1.5981,-0.95157,-0.032826,1.5665,-1.6704,0.73705,-0.36034,0.50311,-1.0069,0.17134,0.31171,-0.79845,0.94122,-0.53473,-2.032,3.723,-1.9086,-1.4237,1.2007,-0.47944,0.40528,-0.29654,0.030976,-0.91329,0.53289,-0.22849,0.21813,1.0178,-0.26677,-0.1179,1.0348,0.10754,-1.0281,2.1449,-1.3642,0.49886,0.18835,-2.3807,1.7281,0.060751,0.72004,-0.083867,1.7281,-1.5513,0.56266,1.239,-1.0707,0.67325,0.14582,-0.26677,-0.68786,0.97099,-0.31781,1.0986,0.77108,-1.2621,-0.19446,-0.85375,1.7026,-0.21147,-0.21147,-0.58152,-0.29229,1.4729,-0.72614,0.83063,0.64773,-1.1898,0.22238,-0.52623,0.25216,-0.16043,-0.97284,-0.63682,-0.16468,0.55841,-0.95157,-0.19871,0.38827,-0.6113,-0.84524,0.20537,-0.68786,-1.73,0.094778,-1.4535,-0.56026,-0.29229,0.077764,-1.3004,-0.59428,0.27342,-0.020065,-1.0111,0.44356,0.70728,-0.35609,-0.23699,0.21813,0.94973,-0.27102,0.34999,2.3321,-1.4237,-0.98986,1.256,-0.21572,-0.6751,1.1071,-0.53048,-0.26677,0.32447,0.47334,0.29044,0.64348,-0.76017,0.44356,1.0433,-1.3301,1.3666,-0.33908,-1.1642,0.89443,1.2305,-0.71763,1.4686,-0.82822,0.15858,0.34148,-0.44116,-0.1902,-0.54324,0.74131,-0.69211,0.060751,0.55415,1.0816,-0.32631,0.23514,-0.34758,0.090525,-0.015812,0.0012021,0.2479,0.48184,-0.9856,-0.60279,0.57967,0.88592,0.41804,1.5622,0.094778,0.34573,-0.066853,1.1326,-1.2748,0.98801,-0.76868,0.37551,0.64348,0.65198,0.1841,1.6771,-0.84949,-0.95157,2.6128,-2.066,0.19686,0.2394,-0.9771,0.32872,1.3496,-0.0073049,0.2394,0.47759,NaN,NaN
0.37809,0.75326,1.3124,-0.75673,-0.0079827,1.2992,0.35938,-0.56963,1.0977,-0.016718,-0.017672,0.16505,1.2628,0.15919,-0.38784,-0.024567,1.0628,0.1522,-1.1098,-0.56963,0.69286,-1.4679,-0.74978,-0.74988,-0.028561,-0.029475,0.32911,0.86432,-0.21274,-0.39138,0.14296,0.31912,-0.037854,0.13823,-0.039908,-0.040784,0.83829,1.1826,-0.046833,-1.7875,-1.0936,-0.21976,0.47882,0.82373,0.47086,-0.91533,-0.39659,0.2951,0.81021,0.11733,0.11586,-0.056612,0.79622,0.62041,-0.23088,-0.40043,0.44501,1.1161,0.93957,-0.56963,-0.73653,0.76628,0.59443,0.42452,-0.7348,-0.40436,1.4125,1.4003,3.8356,-0.086805,-2.1766,-0.56963,1.3685,-0.40909,-0.088258,1.0325,0.38688,0.22508,1.1744,0.84957,-2.1395,-1.9895,-0.41116,1.1727,-0.03874,0.67125,1.0942,0.39043,0.75272,0.17162,7.4751e-05,-0.47099,0.78618,0.41685,1.9448,0.35759,0.53347,0.20396,0.57516,0.17086,1.3237,2.7829,1.7153,-1.0459,-0.29604,-3.3207,-6.2345,-3.2039,0.24009,0.59584,-0.88551,-0.24741,-0.098822,2.0858,-0.66496,0.50171,0.04816,0.39084,0.50175,-0.4032,-0.36206,-0.87415,-0.46361,-0.49603,-0.73593,-0.70362,0.028441,-0.10206,-0.052828,0.54439,0.24108,0.71548,0.46798,0.45884,1.0856,0.93225,0.44836,-0.56963,0.26865,0.43964,0.12516,-0.35359,0.021593,-0.49357,0.32733,0.15632,0.15468,-0.021686,-1.3566,-0.87178,-0.61303,1.3475,1.0215,0.35565,-1.0903,-0.57793,-0.059139,1.3144,-1.5198,-1.199,-0.51581,0.067803,-0.029852,0.1177,-0.030545,-0.35463,-0.0071803,0.30057,0.23281,-0.31822,-0.19485,0.24145,-0.15294,-0.28184,-0.2416,-0.69909,-0.1015,-0.37969,-1.0947,-1.6444,-2.6127,0.058143,0.033809,-0.11112,0.35014,0.16921,-0.15052,-0.61135,-0.85767,0.050094,-0.094977,-0.92005,-0.48092,-1.1071,-0.28293,0.73481,0.12682,NaN
0.50599,-1.8949,0.91562,0.28388,-0.74697,3.4922,-3.0087,-0.10115,1.2311,-1.5163,0.33107,-0.12348,-1.3567,0.34849,0.18878,-1.2572,0.69386,-0.20908,-0.79551,0.0039879,-0.83906,0.92505,-1.0036,0.15436,-0.39017,1.0869,-0.35394,0.28044,0.15257,-0.89142,1.1122,0.30856,-1.2107,-0.10513,0.37057,-0.98191,0.73995,0.45207,-0.015925,-0.49271,0.16923,0.32279,-0.17069,0.11674,0.42455,0.57635,-0.13197,-0.21821,-0.52584,0.42782,1.2443,-0.86641,-0.10967,0.18859,0.12908,-0.25747,0.3055,-0.33115,0.80821,-0.052419,0.0043898,0.17936,-0.93253,0.8789,1.1974,0.24545,-1.2788,0.79832,-0.11004,0.55734,1.2564,-0.28573,-1.2423,0.98988,0.94332,-1.2866,0.11552,0.47978,-0.94821,-0.19682,2.574,-1.7717,0.83565,0.30032,-1.0504,0.23072,0.67571,0.41256,-0.57646,0.15778,0.77428,-0.5234,-0.72226,0.28818,0.25483,0.92101,-0.53447,-0.35306,-0.31888,-0.11596,-0.017493,-0.093924,-0.58765,-0.74898,-0.58442,-1.9485,-0.93978,-1.214,-2.5742,-1.1165,-0.045218,-0.23646,0.90909,-0.73087,1.4856,0.20404,-0.12709,0.66999,-0.13834,-0.35844,3.0175,-0.75546,0.45485,0.81713,-0.16124,-0.025046,0.30896,0.25434,0.8684,-0.64124,0.17762,-0.22987,1.0327,-1.1356,1.9062,-1.1519,0.51191,-0.68513,0.89155,0.64644,-0.7377,-0.012307,0.82294,0.93402,-0.25799,-0.12566,-0.24655,-0.23049,-0.25967,0.1427,0.48317,-2.1693,1.3233,0.38178,-0.17745,1.1273,-1.1498,1.1426,-1.741,0.90371,0.9487,0.73508,-2.1234,0.39285,0.78751,-0.45048,1.1142,-0.75467,-0.71542,0.68838,0.43815,0.16426,-0.50709,0.40022,4.8877,-3.9857,-0.30146,-0.20988,-0.41024,-0.35089,0.34722,-0.76079,1.2748,-0.36875,-0.77767,1.0274,0.13539,-0.65413,-0.61349,0.99436,-0.2237,-0.87861,0.75951,-0.7493,0.38122,0.65906,-0.51855,NaN
-0.8724,1.1158,0.84343,-1.6841,-0.11134,0.44223,-0.52831,-0.14957,1.3144,-0.43939,-0.60851,-0.31749,0.82389,-0.29335,-1.0357,1.2119,-0.0091373,-0.63297,-0.5465,0.38158,-2.0239,6.0154,-2.6823,-1.3135,-0.2973,0.23503,-0.51582,1.2444,-1.4924,0.53534,0.73005,0.43946,-1.5794,0.13475,0.34002,0.49758,0.21512,-1.5571,1.4052,-0.4762,-0.016376,0.77619,0.72097,1.2762,-0.80969,-0.58781,0.88876,-0.61435,0.31244,0.4115,1.3991,-1.2581,1.3651,-1.4238,0.80268,-0.13294,1.4053,0.34281,0.076921,0.89778,-1.0118,0.78515,-0.34682,1.177,-1.1006,2.3955,0.4743,-1.2692,-0.04672,-0.06948,0.46703,-0.14802,2.486,-1.0414,0.20531,-0.0015376,-0.4888,0.097288,0.12576,0.078941,-0.78025,-0.26275,-0.040034,1.0583,-0.46916,-0.092631,0.67628,-0.67333,0.97717,-0.99865,0.13685,0.12789,0.2891,0.22434,0.57407,-1.0007,-0.2656,-1.1612,-0.17869,0.22736,0.22414,-0.056638,-0.70342,-0.92333,-1.7424,-3.641,-3.6864,-2.4201,1.1286,-0.59034,-1.7981,0.055822,0.5855,1.2117,-0.04656,1.5091,-2.5051,0.6393,0.65465,0.11091,-0.22958,-0.086001,1.8076,0.39455,-0.94941,-0.41238,-0.067629,0.2795,0.50088,0.89402,0.64425,0.24129,0.4399,0.49006,0.61056,0.19339,-0.22612,0.40516,-0.2822,-0.11379,0.66516,0.46724,0.027506,-0.20233,0.6014,0.90485,0.13104,-0.65775,-0.4018,-1.1293,0.16939,0.78546,0.62262,-0.27926,0.14433,0.23719,0.37113,0.78355,-1.2116,-0.055413,-0.069628,0.14801,0.18921,-0.4467,-0.12393,0.19435,0.050996,0.15323,-1.0711,0.96382,0.85747,0.48003,-0.021252,0.052879,-0.28805,0.42616,-0.39608,0.15077,0.089303,-0.98447,-0.70552,-0.74781,1.2151,-0.26242,0.58731,-0.13401,0.30664,-0.37716,-0.20458,-0.28361,0.036071,0.16149,-0.75364,-0.0069124,-0.5286,0.93417,0.16687,NaN
-0.021275,0.57746,-0.62001,-1.2187,1.1762,-0.021275,-0.021275,0.57746,-1.2187,-0.021275,-0.021275,-0.021275,1.7749,-0.021275,0.57746,0.57746,-0.62001,1.1762,0.57746,1.7749,0.57746,1.7749,1.1762,1.1762,-0.021275,-0.021275,-0.021275,1.1762,-0.62001,-0.021275,-0.021275,-0.62001,-0.021275,-0.021275,1.1762,0.57746,-1.2187,0.57746,-0.021275,0.57746,0.57746,1.1762,-0.62001,-0.62001,-0.021275,-0.62001,-1.2187,-0.62001,-0.021275,-0.62001,1.1762,-1.2187,-0.021275,-0.021275,-0.62001,-0.62001,-0.021275,0.57746,-0.62001,-0.021275,-0.62001,0.57746,-1.2187,-0.021275,-0.62001,-0.62001,-0.021275,-0.62001,0.57746,-0.021275,-0.021275,-0.62001,-1.2187,0.57746,-0.62001,-0.021275,-0.62001,-0.021275,0.57746,-0.021275,-1.2187,-0.62001,0.57746,-0.62001,1.1762,-0.62001,-0.62001,0.57746,-0.62001,1.1762,0.57746,-0.62001,0.57746,-0.021275,-0.021275,1.7749,-0.021275,-0.62001,1.1762,-0.62001,2.3737,1.1762,1.1762,1.7749,-0.021275,2.3737,1.7749,2.9724,2.9724,2.9724,2.3737,1.7749,2.3737,0.57746,-0.021275,0.57746,1.1762,1.1762,-0.62001,-0.021275,-0.62001,-0.021275,0.57746,-0.021275,-1.8175,-1.2187,-0.021275,0.57746,-0.021275,-0.62001,2.3737,-3.0149,-1.2187,-0.62001,-0.021275,0.57746,-0.62001,0.57746,-0.62001,-0.021275,-0.021275,-1.2187,-1.2187,-0.62001,-1.2187,-0.021275,-0.62001,-0.021275,-0.021275,-0.021275,-0.021275,-0.62001,-1.8175,-0.021275,-0.62001,1.1762,0.57746,-1.8175,-1.2187,0.57746,-0.62001,-0.021275,-1.2187,-0.021275,-0.021275,-0.62001,-1.8175,-1.2187,-0.62001,0.57746,-0.021275,-3.0149,-0.021275,-0.62001,0.57746,-0.021275,-1.2187,-1.8175,0.57746,-1.2187,0.57746,-1.2187,-0.021275,-0.62001,0.57746,-1.2187,-0.021275,-1.2187,-0.021275,-0.62001,-0.021275,-0.021275,-0.62001,-0.021275,0.57746,-0.021275,-1.8175,NaN
-0.53979,0.75146,-0.96753,0.15462,-0.40569,-0.14212,-0.78121,0.6468,-0.29008,0.33054,0.00019223,-0.16811,0.53582,0.17835,-0.28356,0.44535,-0.3475,0.22421,0.24245,-0.78243,-0.055514,-0.19091,0.48453,-0.27964,1.0146,0.94304,-1.2866,-0.39433,1.327,-0.34701,-0.46466,-0.18107,1.2857,-1.0906,0.77604,0.2323,0.43598,-1.5183,0.72424,-0.61354,0.80114,0.80754,0.18386,-0.43518,0.7029,0.16362,0.71712,-0.17099,-0.89803,-0.43861,1.0076,0.015248,-0.15237,-0.97579,1.1672,0.12073,-0.74661,1.0737,-1.7554,1.7976,0.60499,0.34936,-1.9475,1.2977,-0.23296,0.24807,-0.099998,0.23224,0.31638,-0.51278,0.47769,-0.90157,1.7232,-0.85794,-0.89568,-0.95008,0.81001,-0.91187,-0.46418,-0.63838,0.51144,-1.6706,0.64269,0.60955,-1.8248,0.61045,0.11011,-0.057424,-0.64148,0.27401,-0.82271,-0.23616,-1.3896,0.83516,-0.67467,-1.6772,0.54746,0.202,-1.1202,0.083082,-0.50664,0.91664,-1.4774,-1.0797,-0.36929,-0.66762,-2.0154,-1.7696,-1.5695,2.3178,-1.6602,-0.68038,1.5963,1.0199,0.17536,-0.18325,-0.037065,-1.0994,1.241,-0.16382,0.69009,-0.21828,0.64263,0.98081,-1.8974,-1.0179,0.21603,1.1906,-0.1196,-1.083,0.029923,-0.15269,2.0825,-2.2452,1.9795,-0.96875,0.14119,1.0254,0.29078,-0.77396,1.3651,-0.78072,2.0421,-0.31303,0.50351,-0.34248,-0.17475,1.0214,-0.75862,0.84434,-0.29497,0.21929,1.5172,0.98199,-1.1297,2.1178,-1.1365,1.1319,0.35573,-2.1682,1.3986,-0.93452,0.55308,0.081791,-0.5418,0.86574,2.4537,-1.0741,-1.3449,0.618,0.31191,0.81445,-0.62653,-0.75883,2.0869,-1.1728,0.17361,1.1661,-1.152,1.072,0.2141,-2.3639,0.97234,2.9238,-1.3609,1.738,-0.69212,-0.1784,0.60999,-1.2284,1.1193,-0.13261,-0.35872,0.92073,-1.0405,0.58717,-0.047807,NaN
-0.054589,0.35272,0.52465,0.99692,0.21052,0.041403,-0.25609,-0.55855,0.5304,-0.49346,-0.031799,-0.46672,-1.0847,-0.9655,-0.42266,-0.43365,-1.0425,-0.97454,-0.89974,-0.3481,-0.57479,-0.71945,-0.82346,0.012539,0.77069,-0.038222,1.0976,0.55455,0.53369,1.3389,-0.41875,-0.031543,0.14799,-0.58277,0.70137,-0.77947,0.75653,0.38238,-0.39106,-1.1221,-0.044039,0.16514,0.53399,-0.33907,0.86863,0.11098,1.1475,-0.17582,0.21476,0.81579,-0.76124,0.54578,1.1637,-1.3072,1.0757,0.0369,0.059752,1.3178,0.20844,1.0062,0.59713,0.93778,-0.31428,0.1471,0.17816,0.52341,-0.5307,0.20706,-2.867,1.82,1.4548,0.78773,0.10836,0.040845,0.17585,0.57295,-0.27282,0.46416,-0.091522,0.40639,-0.31904,-0.11245,-0.19834,1.4899,-0.7875,1.4397,0.18389,0.98755,-0.0034401,-0.062762,-0.11364,0.21472,0.41654,-0.77026,0.73009,-0.072829,-0.51237,-0.56153,-0.42626,-1.1622,-0.81422,-0.31375,-0.86563,-2.2739,-6.4099,1.2903,-1.884,-4.4014,-3.5476,-0.98907,-2.3904,-1.3779,-1.6133,-0.67811,1.4636,1.5651,1.0727,0.36085,0.55311,0.34886,1.5811,0.42423,0.89057,0.54344,2.2262,0.21781,0.58637,0.48166,0.34843,-0.44193,0.030541,1.1573,-0.17134,-0.70576,1.2054,-0.68752,0.22077,0.28976,0.63127,0.6569,-0.14073,0.93039,-0.26069,0.52112,0.98464,0.34583,-1.1032,1.2451,0.1749,-0.027413,0.34652,-0.76495,0.11053,0.30745,0.74153,0.33136,-0.18012,0.6862,0.15282,-0.13726,-0.040377,0.25177,-0.90444,1.0215,0.64273,-0.14862,0.42761,0.18732,-0.76843,1.1255,1.0701,0.14614,0.51613,0.59128,0.051084,-0.079857,0.45883,0.028376,1.3866,-0.30101,-0.79811,-0.25303,-0.54509,-0.40584,-0.41432,-0.30104,0.79716,0.075557,-0.44654,-0.26725,-1.018,-0.69142,0.72617,-0.33495,-1.5068,0.77092,-0.68195,NaN
0.75133,0.22732,0.066217,0.25624,0.20941,0.043515,0.3904,0.40282,-0.22071,-0.036484,-0.30233,-0.087213,0.42142,0.013583,0.13902,-0.48719,-0.46981,-0.2156,1.5249,1.8108,-1.0766,-2.0428,0.053272,0.066599,2.2527,-0.10288,-0.27672,0.10559,0.030386,0.028595,-0.58572,-0.3198,-0.16151,0.037557,0.036969,0.11394,-0.17796,-0.46388,0.18852,0.52645,0.68112,0.1692,1.0865,0.49804,-1.5711,0.27335,0.6312,-0.027006,-0.097033,0.020822,0.1981,0.15786,0.37178,-0.22112,-0.039628,0.11689,-0.22229,-0.12037,-0.5,4.0355,-4.1197,-0.17714,0.13874,0.0026446,0.25779,0.11134,0.069215,-0.047844,-0.82127,0.33622,0.57615,0.39421,1.3396,0.27286,-0.011208,-0.37471,-0.32738,0.03532,-0.25661,-0.24448,0.49196,0.44588,0.18782,0.079819,-0.12159,0.079842,0.12768,-0.24939,-0.28172,-0.35722,0.038755,-0.15461,0.072445,-0.43717,-0.33753,0.2706,0.11093,-0.019376,0.020811,-0.6665,5.3836,-3.3023,-2.0629,-1.1569,-0.093726,0.35513,0.58471,-0.64501,0.26321,-1.2734,-0.2182,0.41399,1.5894,-2.2033,-0.63419,-0.51393,-0.067278,-0.70023,0.047987,0.17905,-0.42734,-0.42983,0.037726,0.64289,0.55801,-0.17931,-0.12773,0.13521,-0.3662,0.05998,0.11586,0.59221,0.38115,0.10147,-0.39542,-0.52964,-0.2835,0.27883,0.2427,-0.30355,-0.56008,-0.12172,-0.34282,0.66753,0.58417,0.42242,0.077957,0.087233,-0.10321,0.03296,-0.53861,-0.43317,0.32385,0.46425,1.3219,2.8172,-7.7136,-0.024375,-0.01758,-0.12179,0.34906,0.0041396,-0.24582,0.097696,0.069603,-0.62964,0.13746,-0.14618,0.21346,0.36096,0.17478,-0.09458,-0.040194,0.19709,-0.12301,0.21689,-0.11661,0.21187,0.47115,0.39903,0.21309,-0.024384,-0.50521,0.37648,0.049477,0.06222,0.078683,0.14544,0.026681,0.14063,-0.0085999,0.22826,0.29498,0.0041526,0.10901,-0.0025222,-0.13464,NaN
0.10243,0.095327,0.56276,0.71713,-0.74762,1.5073,-0.43889,1.0013,-0.2715,-0.72668,-0.2998,-0.80526,-0.28661,-0.31732,-1.2858,-1.2934,0.098914,-1.6349,-1.6593,0.4124,-4.4684,0.14396,-0.14289,-0.38085,0.58626,-0.25344,0.28079,1.1312,-0.1079,0.46375,-0.027936,0.03205,-0.67543,-0.70455,0.45849,-1.5751,0.52171,0.22581,-0.35849,-0.9972,0.27991,1.4324,0.25948,-0.95573,1.0741,1.0405,1.2301,-0.43889,-0.2917,2.1273,1.3301,-0.66427,0.64499,-1.5953,0.72098,0.024319,0.55633,0.61758,-0.35857,1.2913,0.20785,0.20879,0.27472,0.86307,-0.5539,-0.1821,-0.035252,0.45879,-0.79555,1.0714,0.41653,1.0863,0.64674,0.059063,1.0291,-0.038087,0.67383,0.44227,-1.2462,0.93851,0.33644,0.7086,0.5675,0.2578,0.43023,-0.94056,1.8163,-0.50613,0.91385,0.35263,0.16787,0.95047,0.086424,1.1312,0.40056,0.11361,0.86433,0.61024,-0.35034,1.4739,0.49634,1.452,0.37371,-1.1365,-3.3139,-1.0265,-3.5048,-4.125,-3.1863,0.67978,-0.80982,-0.93208,0.58975,0.94602,0.61542,0.024323,1.7565,1.507,0.15682,1.0861,-0.49514,0.17684,1.3791,-0.76777,1.5363,-0.3826,0.99999,-0.018023,0.086975,1.8337,0.34904,0.78166,0.27874,-0.71543,2.3993,0.43299,-0.22755,-0.79956,1.1968,-0.12269,0.37087,-0.44244,-0.86361,0.059544,-0.36035,0.56403,0.88918,-0.60759,-0.2134,-0.16074,-0.50929,-0.54711,1.4009,-1.8865,0.60956,0.92062,-0.47072,0.2725,-0.86506,0.13851,-0.53135,0.58571,-0.39451,-0.19487,-0.20446,0.80528,0.19862,-0.57573,-0.17841,-0.48895,0.96626,-0.37556,0.42076,-0.52613,0.075086,-0.13444,-0.81043,0.40734,-0.68694,-0.53548,-1.7642,-0.83576,-0.051529,0.1314,-0.60499,-0.22944,-0.29548,-1.2408,0.05059,-0.80496,-0.82542,-0.3768,-1.2245,0.51022,-0.8288,0.58049,NaN,NaN
